transaction_id,product,category,quantity,unit_price,item_total,rating
TXN10590,Ground Beef,Meat,1,26.65,26.65,3.9
TXN10590,Red Apples,Produce,3,21.52,64.56,3.8
TXN10590,AA Batteries,Household,2,17.85,35.7,3.3
TXN10590,Carrots,Produce,3,15.46,46.38,3.3
TXN10590,Potato Chips,Snacks,2,14.19,28.38,3.4
TXN10591,Trash Bags,Household,2,9.18,18.36,4.6
TXN10591,Cola Soda,Beverages,1,19.09,19.09,3.7
TXN10591,Chocolate Bar,Snacks,1,12.54,12.54,3.4
TXN10591,Whole Wheat Bread,Bakery,2,6.5,13.0,4.0
TXN10592,Spring Water,Beverages,3,20.99,62.97,3.8
TXN10592,Whole Wheat Bread,Bakery,2,6.62,13.24,3.7
TXN10593,Romaine Lettuce,Produce,2,25.07,50.14,3.4
TXN10593,Green Tea,Beverages,1,29.23,29.23,4.5
TXN10594,Blueberry Muffins,Bakery,3,18.97,56.91,3.7
TXN10594,Laundry Detergent,Household,3,21.64,64.92,4.0
TXN10594,Frozen Vegetables,Frozen,2,28.64,57.28,3.7
TXN10594,AA Batteries,Household,1,28.28,28.28,4.5
TXN10594,Spring Water,Beverages,2,7.89,15.78,3.4
TXN10594,Red Apples,Produce,3,4.84,14.52,4.6
TXN10594,Red Apples,Produce,1,29.94,29.94,3.4
TXN10595,AA Batteries,Household,3,5.69,17.07,4.3
TXN10595,Cola Soda,Beverages,3,27.07,81.21,3.3
TXN10595,Romaine Lettuce,Produce,1,7.35,7.35,3.3
TXN10595,Coffee Beans,Beverages,2,7.21,14.42,3.9
TXN10596,Chocolate Bar,Snacks,1,26.3,26.3,3.2
TXN10596,Tomatoes,Produce,2,15.67,31.34,4.6
TXN10596,Mixed Nuts,Snacks,1,3.17,3.17,3.6
TXN10596,Frozen Vegetables,Frozen,3,27.39,82.17,3.5
TXN10597,Blueberry Muffins,Bakery,3,23.59,70.77,3.5
TXN10598,Salmon Fillet,Meat,3,27.07,81.21,4.5
TXN10598,Frozen Desserts,Frozen,3,19.91,59.73,4.8
TXN10598,Frozen Pizza,Frozen,1,9.96,9.96,3.9
TXN10598,Blueberry Muffins,Bakery,2,29.0,58.0,4.7
TXN10598,Pork Chops,Meat,1,25.36,25.36,3.9
TXN10599,Laundry Detergent,Household,1,2.11,2.11,3.3
TXN10599,Ice Cream,Frozen,2,13.11,26.22,3.3
TXN10599,Croissants,Bakery,3,19.53,58.59,4.7
TXN10600,Bacon,Meat,2,21.54,43.08,4.4
TXN10600,Salmon Fillet,Meat,2,17.69,35.38,3.5
TXN10600,Chicken Breast,Meat,1,21.17,21.17,3.7
TXN10600,Salmon Fillet,Meat,1,2.96,2.96,4.7
TXN10600,Cola Soda,Beverages,3,20.4,61.2,3.6
TXN10601,Green Tea,Beverages,3,21.35,64.05,3.3
TXN10601,Red Apples,Produce,1,29.75,29.75,4.7
TXN10601,Croissants,Bakery,1,30.46,30.46,4.4
TXN10602,Orange Juice,Beverages,1,11.97,11.97,3.8
TXN10602,Hand Soap,Household,2,18.12,36.24,4.4
TXN10602,Whole Wheat Bread,Bakery,2,6.53,13.06,3.5
TXN10602,Salmon Fillet,Meat,3,29.74,89.22,3.8
TXN10603,Frozen Desserts,Frozen,1,26.37,26.37,4.8
TXN10603,Salmon Fillet,Meat,2,17.6,35.2,3.8
TXN10604,Greek Yogurt,Dairy,2,21.16,42.32,4.4
TXN10604,Greek Yogurt,Dairy,1,26.13,26.13,3.4
TXN10604,Chocolate Chip Cookies,Bakery,1,17.39,17.39,4.1
TXN10605,Mixed Nuts,Snacks,2,10.73,21.46,3.7
TXN10605,Whole Wheat Bread,Bakery,3,32.52,97.56,4.7
TXN10605,Tomatoes,Produce,1,24.83,24.83,3.6
TXN10605,Paper Towels,Household,2,29.29,58.58,3.3
TXN10605,Spring Water,Beverages,1,15.39,15.39,4.8
TXN10605,Mixed Nuts,Snacks,1,25.21,25.21,4.7
TXN10606,Carrots,Produce,1,7.93,7.93,3.6
TXN10607,Green Tea,Beverages,1,23.47,23.47,4.6
TXN10607,Greek Yogurt,Dairy,2,27.72,55.44,3.3
TXN10607,Crackers,Snacks,1,22.74,22.74,3.3
TXN10607,Organic Whole Milk,Dairy,1,28.3,28.3,4.0
TXN10607,Popcorn,Snacks,2,17.17,34.34,3.5
TXN10607,Chicken Breast,Meat,1,11.91,11.91,4.2
TXN10607,Whole Wheat Bread,Bakery,3,15.92,47.76,4.3
TXN10608,Salmon Fillet,Meat,1,17.32,17.32,3.9
TXN10608,Hand Soap,Household,2,25.09,50.18,3.8
TXN10608,Trash Bags,Household,3,13.51,40.53,3.7
TXN10609,Organic Whole Milk,Dairy,1,14.02,14.02,4.4
TXN10609,Carrots,Produce,3,7.51,22.53,4.1
TXN10609,Ground Beef,Meat,1,25.18,25.18,4.8
TXN10609,Organic Whole Milk,Dairy,1,24.31,24.31,4.7
TXN10610,Butter Stick,Dairy,1,4.98,4.98,3.9
TXN10610,Red Apples,Produce,2,30.27,60.54,4.8
TXN10610,Trash Bags,Household,2,22.09,44.18,4.3
TXN10610,Bananas,Produce,1,14.82,14.82,4.6
TXN10610,Salmon Fillet,Meat,2,15.68,31.36,3.9
TXN10610,Orange Juice,Beverages,1,14.12,14.12,3.3
TXN10611,Tomatoes,Produce,2,10.3,20.6,4.4
TXN10611,Frozen Desserts,Frozen,2,3.82,7.64,3.8
TXN10611,Salmon Fillet,Meat,2,8.76,17.52,4.5
TXN10612,Salmon Fillet,Meat,3,13.4,40.2,4.0
TXN10613,Green Tea,Beverages,3,24.37,73.11,3.8
TXN10614,Romaine Lettuce,Produce,1,29.36,29.36,3.4
TXN10614,Greek Yogurt,Dairy,3,23.51,70.53,3.9
TXN10614,Potato Chips,Snacks,1,15.46,15.46,3.4
TXN10614,Coffee Beans,Beverages,2,9.47,18.94,4.1
TXN10614,Trash Bags,Household,2,17.82,35.64,3.4
TXN10614,Frozen Desserts,Frozen,1,7.49,7.49,3.7
TXN10614,Crackers,Snacks,1,15.95,15.95,4.1
TXN10615,Bananas,Produce,1,13.49,13.49,3.5
TXN10615,Trash Bags,Household,1,29.88,29.88,3.4
TXN10615,Ice Cream,Frozen,1,8.17,8.17,3.5
TXN10615,Whole Wheat Bread,Bakery,3,9.17,27.51,3.9
TXN10615,Green Tea,Beverages,1,26.9,26.9,3.3
TXN10616,Chicken Breast,Meat,2,16.09,32.18,4.1
TXN10616,Butter Stick,Dairy,1,28.6,28.6,4.5
TXN10616,Potato Chips,Snacks,3,4.47,13.41,3.6
TXN10616,Orange Juice,Beverages,2,16.04,32.08,4.7
TXN10616,Frozen Desserts,Frozen,1,22.55,22.55,4.4
TXN10616,Greek Yogurt,Dairy,1,7.38,7.38,3.6
TXN10617,Butter Stick,Dairy,1,8.31,8.31,3.3
TXN10617,Pork Chops,Meat,2,22.48,44.96,4.5
TXN10617,Hand Soap,Household,1,22.31,22.31,4.0
TXN10617,Cheddar Cheese Block,Dairy,3,12.48,37.44,3.5
TXN10618,Blueberry Muffins,Bakery,1,8.41,8.41,3.6
TXN10618,Popcorn,Snacks,3,6.72,20.16,4.1
TXN10618,Salmon Fillet,Meat,3,15.97,47.91,4.5
TXN10618,Frozen Vegetables,Frozen,3,10.83,32.49,3.5
TXN10619,Bagels (6-pack),Bakery,1,28.57,28.57,4.4
TXN10620,Red Apples,Produce,3,18.96,56.88,4.6
TXN10620,Bananas,Produce,3,31.52,94.56,4.6
TXN10620,Bagels (6-pack),Bakery,1,17.08,17.08,3.7
TXN10620,Croissants,Bakery,3,9.3,27.9,3.4
TXN10620,Red Apples,Produce,1,13.97,13.97,3.4
TXN10620,Chicken Breast,Meat,3,16.49,49.47,3.9
TXN10620,Trash Bags,Household,2,4.23,8.46,3.9
TXN10621,Organic Whole Milk,Dairy,1,4.55,4.55,4.4
TXN10621,Whole Wheat Bread,Bakery,2,24.44,48.88,4.7
TXN10621,Blueberry Muffins,Bakery,3,25.13,75.39,4.2
TXN10621,Vanilla Ice Cream,Dairy,1,3.12,3.12,4.8
TXN10621,Popcorn,Snacks,3,21.85,65.55,4.2
TXN10621,Spring Water,Beverages,3,7.42,22.26,4.5
TXN10622,Green Tea,Beverages,1,19.4,19.4,3.7
TXN10622,Frozen Pizza,Frozen,2,16.19,32.38,3.2
TXN10622,Organic Whole Milk,Dairy,1,20.53,20.53,3.8
TXN10622,Potato Chips,Snacks,3,12.11,36.33,3.6
TXN10622,Romaine Lettuce,Produce,1,12.57,12.57,3.6
TXN10622,Tomatoes,Produce,2,16.32,32.64,3.8
TXN10622,Greek Yogurt,Dairy,1,12.27,12.27,4.5
TXN10623,Trash Bags,Household,3,25.96,77.88,3.9
TXN10623,Potato Chips,Snacks,3,27.16,81.48,4.7
TXN10624,Laundry Detergent,Household,1,29.18,29.18,4.6
TXN10625,Carrots,Produce,2,32.83,65.66,4.6
TXN10625,Bacon,Meat,3,7.79,23.37,4.4
TXN10625,Blueberry Muffins,Bakery,1,9.96,9.96,4.3
TXN10625,Romaine Lettuce,Produce,2,20.29,40.58,4.4
TXN10625,Coffee Beans,Beverages,1,10.32,10.32,3.6
TXN10625,Hand Soap,Household,3,14.14,42.42,4.6
TXN10626,Laundry Detergent,Household,3,28.46,85.38,3.8
TXN10627,Crackers,Snacks,1,17.21,17.21,3.7
TXN10627,Organic Whole Milk,Dairy,2,15.15,30.3,3.9
TXN10628,Chicken Breast,Meat,3,12.92,38.76,4.3
TXN10629,Greek Yogurt,Dairy,3,3.19,9.57,4.2
TXN10629,Cola Soda,Beverages,1,7.72,7.72,3.5
TXN10629,Mixed Nuts,Snacks,2,26.45,52.9,4.1
TXN10629,Blueberry Muffins,Bakery,1,25.75,25.75,4.5
TXN10629,Whole Wheat Bread,Bakery,2,23.01,46.02,4.0
TXN10629,Chocolate Chip Cookies,Bakery,1,3.34,3.34,3.6
TXN10629,Bagels (6-pack),Bakery,1,15.78,15.78,3.8
TXN10630,Frozen Vegetables,Frozen,1,29.75,29.75,3.9
TXN10631,Organic Whole Milk,Dairy,2,19.32,38.64,4.4
TXN10631,Chocolate Chip Cookies,Bakery,3,5.85,17.55,4.0
TXN10632,Green Tea,Beverages,3,6.14,18.42,4.7
TXN10632,Vanilla Ice Cream,Dairy,2,21.03,42.06,3.8
TXN10632,Mixed Nuts,Snacks,1,26.79,26.79,3.7
TXN10633,Ground Beef,Meat,2,13.11,26.22,3.7
TXN10633,Vanilla Ice Cream,Dairy,2,5.89,11.78,3.5
TXN10633,Bananas,Produce,3,18.97,56.91,3.4
TXN10634,Greek Yogurt,Dairy,3,5.63,16.89,3.9
TXN10634,Greek Yogurt,Dairy,2,19.64,39.28,3.6
TXN10634,AA Batteries,Household,3,14.18,42.54,3.3
TXN10635,Vanilla Ice Cream,Dairy,2,26.77,53.54,3.8
TXN10635,Whole Wheat Bread,Bakery,3,12.81,38.43,3.9
TXN10635,Mixed Nuts,Snacks,1,5.03,5.03,4.4
TXN10635,Spring Water,Beverages,2,12.55,25.1,4.0
TXN10635,Romaine Lettuce,Produce,2,18.91,37.82,4.2
TXN10635,Frozen Dinners,Frozen,3,26.86,80.58,4.6
TXN10635,Bacon,Meat,2,26.53,53.06,4.4
TXN10636,Pork Chops,Meat,2,11.9,23.8,4.6
TXN10636,Romaine Lettuce,Produce,1,3.44,3.44,4.2
TXN10636,Whole Wheat Bread,Bakery,2,4.86,9.72,3.9
TXN10636,Vanilla Ice Cream,Dairy,3,25.01,75.03,3.8
TXN10637,Green Tea,Beverages,2,25.83,51.66,4.4
TXN10637,Trash Bags,Household,2,20.73,41.46,4.6
TXN10637,Green Tea,Beverages,3,20.96,62.88,4.4
TXN10637,Frozen Pizza,Frozen,2,26.89,53.78,3.4
TXN10638,Croissants,Bakery,3,2.98,8.94,4.6
TXN10638,Ground Beef,Meat,1,26.93,26.93,3.5
TXN10638,Pork Chops,Meat,2,23.84,47.68,3.8
TXN10638,Butter Stick,Dairy,1,22.32,22.32,4.8
TXN10638,Ice Cream,Frozen,1,13.13,13.13,3.9
TXN10639,Bacon,Meat,2,19.93,39.86,4.3
TXN10639,Mixed Nuts,Snacks,3,27.15,81.45,3.4
TXN10639,Greek Yogurt,Dairy,2,28.95,57.9,4.7
TXN10639,Bagels (6-pack),Bakery,3,28.61,85.83,4.2
TXN10639,Potato Chips,Snacks,1,17.37,17.37,3.8
TXN10639,Chocolate Bar,Snacks,2,21.98,43.96,4.3
TXN10640,Chicken Breast,Meat,2,17.72,35.44,3.4
TXN10641,Croissants,Bakery,2,25.6,51.2,3.8
TXN10641,Bananas,Produce,2,21.21,42.42,4.6
TXN10641,Orange Juice,Beverages,1,27.22,27.22,4.0
TXN10641,Chicken Breast,Meat,3,2.17,6.51,3.9
TXN10641,AA Batteries,Household,1,3.74,3.74,3.4
TXN10641,Trash Bags,Household,1,8.03,8.03,4.3
TXN10641,Potato Chips,Snacks,1,3.33,3.33,3.8
TXN10642,Potato Chips,Snacks,1,16.88,16.88,4.6
TXN10642,Bacon,Meat,3,28.57,85.71,3.9
TXN10642,Red Apples,Produce,1,23.55,23.55,4.2
TXN10642,Orange Juice,Beverages,2,27.07,54.14,3.9
TXN10642,Coffee Beans,Beverages,3,7.51,22.53,4.7
TXN10642,Romaine Lettuce,Produce,2,24.52,49.04,4.3
TXN10642,Tomatoes,Produce,1,2.66,2.66,4.4
TXN10643,Croissants,Bakery,3,2.76,8.28,4.3
TXN10643,Orange Juice,Beverages,1,29.16,29.16,3.5
TXN10643,Chicken Breast,Meat,2,28.23,56.46,3.8
TXN10643,Bananas,Produce,2,11.64,23.28,3.4
TXN10643,Blueberry Muffins,Bakery,1,2.4,2.4,4.3
TXN10644,Bacon,Meat,2,29.42,58.84,3.4
TXN10644,Frozen Desserts,Frozen,2,18.05,36.1,3.8
TXN10644,Ground Beef,Meat,3,15.25,45.75,4.1
TXN10644,Spring Water,Beverages,3,21.37,64.11,4.7
TXN10645,Blueberry Muffins,Bakery,1,9.7,9.7,3.6
TXN10645,Pork Chops,Meat,2,26.55,53.1,4.0
TXN10645,Bagels (6-pack),Bakery,3,31.43,94.29,4.5
TXN10645,Bananas,Produce,1,4.29,4.29,4.2
TXN10645,Frozen Desserts,Frozen,1,17.0,17.0,3.4
TXN10645,Pork Chops,Meat,2,16.53,33.06,3.5
TXN10645,Popcorn,Snacks,3,25.15,75.45,4.2
TXN10646,Carrots,Produce,2,21.07,42.14,3.9
TXN10646,Mixed Nuts,Snacks,2,20.72,41.44,4.7
TXN10646,Butter Stick,Dairy,3,25.19,75.57,4.1
TXN10646,AA Batteries,Household,1,21.05,21.05,3.9
TXN10646,Butter Stick,Dairy,2,26.1,52.2,3.6
TXN10646,Trash Bags,Household,1,27.4,27.4,4.6
TXN10646,Greek Yogurt,Dairy,2,24.57,49.14,4.1
TXN10647,Red Apples,Produce,3,34.24,102.72,4.6
TXN10647,Potato Chips,Snacks,3,27.31,81.93,4.8
TXN10647,Croissants,Bakery,1,14.0,14.0,4.4
TXN10647,Red Apples,Produce,1,29.48,29.48,3.7
TXN10647,AA Batteries,Household,1,24.29,24.29,4.1
TXN10647,Cola Soda,Beverages,3,14.73,44.19,4.1
TXN10648,Bacon,Meat,3,14.83,44.49,4.2
TXN10648,Green Tea,Beverages,3,29.12,87.36,3.4
TXN10648,Chocolate Bar,Snacks,3,16.33,48.99,3.3
TXN10648,Croissants,Bakery,3,12.29,36.87,4.1
TXN10648,Frozen Pizza,Frozen,2,21.46,42.92,3.3
TXN10649,Red Apples,Produce,2,28.14,56.28,3.6
TXN10649,Chocolate Chip Cookies,Bakery,3,3.96,11.88,4.3
TXN10649,Frozen Dinners,Frozen,2,19.08,38.16,3.8
TXN10649,Carrots,Produce,2,18.98,37.96,4.0
TXN10649,Bananas,Produce,3,10.95,32.85,3.5
TXN10649,Vanilla Ice Cream,Dairy,3,10.9,32.7,3.2
TXN10649,Bananas,Produce,3,12.31,36.93,3.6
TXN10650,Frozen Desserts,Frozen,3,3.06,9.18,3.4
TXN10650,Green Tea,Beverages,3,6.92,20.76,3.7
TXN10650,Crackers,Snacks,3,9.02,27.06,3.8
TXN10651,Carrots,Produce,2,26.09,52.18,4.5
TXN10651,Ground Beef,Meat,3,19.87,59.61,4.7
TXN10652,Carrots,Produce,3,26.81,80.43,4.8
TXN10652,Ice Cream,Frozen,2,27.58,55.16,3.8
TXN10652,Romaine Lettuce,Produce,1,32.75,32.75,4.6
TXN10653,Chocolate Chip Cookies,Bakery,2,21.89,43.78,3.8
TXN10653,Frozen Desserts,Frozen,2,10.75,21.5,4.7
TXN10653,Potato Chips,Snacks,2,20.02,40.04,4.4
TXN10653,Spring Water,Beverages,1,8.27,8.27,3.7
TXN10653,Chocolate Chip Cookies,Bakery,1,28.83,28.83,4.7
TXN10653,Blueberry Muffins,Bakery,1,18.76,18.76,3.3
TXN10653,Chocolate Bar,Snacks,1,8.6,8.6,3.3
TXN10654,Crackers,Snacks,1,8.03,8.03,4.4
TXN10655,Bagels (6-pack),Bakery,2,28.01,56.02,4.6
TXN10655,Organic Whole Milk,Dairy,2,33.19,66.38,4.7
TXN10655,Red Apples,Produce,1,9.93,9.93,3.3
TXN10655,Mixed Nuts,Snacks,3,15.52,46.56,4.0
TXN10655,Chocolate Chip Cookies,Bakery,3,16.65,49.95,3.3
TXN10656,Popcorn,Snacks,1,7.53,7.53,4.7
TXN10656,AA Batteries,Household,2,4.16,8.32,4.6
TXN10656,AA Batteries,Household,2,17.08,34.16,3.7
TXN10656,Bananas,Produce,2,16.58,33.16,4.0
TXN10656,Green Tea,Beverages,3,20.67,62.01,4.1
TXN10657,Whole Wheat Bread,Bakery,2,28.45,56.9,4.8
TXN10657,Cheddar Cheese Block,Dairy,1,32.31,32.31,4.6
TXN10657,Cheddar Cheese Block,Dairy,2,25.66,51.32,4.2
TXN10657,Chicken Breast,Meat,1,30.27,30.27,4.2
TXN10657,Croissants,Bakery,1,26.31,26.31,3.5
TXN10658,Red Apples,Produce,2,11.43,22.86,4.6
TXN10658,AA Batteries,Household,3,19.33,57.99,4.0
TXN10658,Ice Cream,Frozen,3,15.92,47.76,4.5
TXN10658,Coffee Beans,Beverages,1,6.18,6.18,3.4
TXN10659,Carrots,Produce,1,25.84,25.84,4.4
TXN10659,Chicken Breast,Meat,3,5.53,16.59,3.4
TXN10659,Greek Yogurt,Dairy,1,19.46,19.46,3.8
TXN10659,Organic Whole Milk,Dairy,2,16.54,33.08,3.6
TXN10659,Bananas,Produce,2,22.08,44.16,3.8
TXN10659,Romaine Lettuce,Produce,3,13.3,39.9,3.3
TXN10659,Ice Cream,Frozen,2,25.22,50.44,4.0
TXN10660,Carrots,Produce,2,28.37,56.74,3.4
TXN10660,Chocolate Chip Cookies,Bakery,3,26.1,78.3,4.4
TXN10660,Trash Bags,Household,1,8.74,8.74,3.8
TXN10660,Romaine Lettuce,Produce,3,30.32,90.96,4.0
TXN10661,Red Apples,Produce,1,11.11,11.11,3.4
TXN10661,Salmon Fillet,Meat,1,28.0,28.0,4.4
TXN10661,Chocolate Bar,Snacks,2,4.1,8.2,3.6
TXN10661,Bananas,Produce,2,28.46,56.92,4.2
TXN10661,Bacon,Meat,3,25.95,77.85,3.5
TXN10662,Ice Cream,Frozen,2,6.51,13.02,3.7
TXN10662,Vanilla Ice Cream,Dairy,2,11.87,23.74,4.1
TXN10662,Frozen Desserts,Frozen,1,22.02,22.02,3.5
TXN10662,Frozen Desserts,Frozen,3,25.09,75.27,3.9
TXN10662,Carrots,Produce,1,6.87,6.87,3.5
TXN10662,Mixed Nuts,Snacks,3,20.66,61.98,3.9
TXN10663,Carrots,Produce,3,28.62,85.86,3.6
TXN10663,Red Apples,Produce,1,24.73,24.73,3.4
TXN10663,Popcorn,Snacks,3,25.77,77.31,4.6
TXN10664,Frozen Desserts,Frozen,3,16.09,48.27,3.9
TXN10664,Pork Chops,Meat,2,20.68,41.36,3.5
TXN10664,Paper Towels,Household,1,24.35,24.35,3.5
TXN10664,Spring Water,Beverages,2,9.04,18.08,4.2
TXN10665,Whole Wheat Bread,Bakery,3,24.99,74.97,4.1
TXN10665,Potato Chips,Snacks,1,4.81,4.81,4.0
TXN10665,Chicken Breast,Meat,1,22.0,22.0,4.7
TXN10665,AA Batteries,Household,3,4.51,13.53,4.1
TXN10665,Chocolate Chip Cookies,Bakery,1,29.08,29.08,3.8
TXN10665,Bananas,Produce,1,5.23,5.23,3.4
TXN10665,Frozen Dinners,Frozen,3,15.05,45.15,3.4
TXN10666,Red Apples,Produce,3,5.38,16.14,3.3
TXN10666,Tomatoes,Produce,3,21.55,64.65,4.4
TXN10667,Mixed Nuts,Snacks,3,17.0,51.0,3.5
TXN10667,Green Tea,Beverages,2,4.89,9.78,3.5
TXN10667,Croissants,Bakery,3,2.76,8.28,4.3
TXN10667,Tomatoes,Produce,3,27.37,82.11,4.3
TXN10668,Pork Chops,Meat,2,31.33,62.66,4.4
TXN10668,Whole Wheat Bread,Bakery,1,25.77,25.77,4.3
TXN10668,Mixed Nuts,Snacks,3,25.0,75.0,4.0
TXN10668,Organic Whole Milk,Dairy,2,8.4,16.8,3.4
TXN10668,Cola Soda,Beverages,2,14.55,29.1,4.1
TXN10669,Bagels (6-pack),Bakery,2,3.12,6.24,4.7
TXN10669,Paper Towels,Household,1,12.73,12.73,4.0
TXN10669,Frozen Vegetables,Frozen,3,3.86,11.58,4.2
TXN10670,Tomatoes,Produce,1,16.86,16.86,3.7
TXN10670,Cola Soda,Beverages,3,26.43,79.29,4.2
TXN10671,Popcorn,Snacks,3,33.09,99.27,4.7
TXN10671,Frozen Vegetables,Frozen,2,14.53,29.06,4.2
TXN10671,Popcorn,Snacks,2,18.51,37.02,3.8
TXN10671,Hand Soap,Household,2,29.89,59.78,4.0
TXN10671,Bagels (6-pack),Bakery,2,25.42,50.84,3.9
TXN10672,Whole Wheat Bread,Bakery,3,8.96,26.88,4.5
TXN10672,Chicken Breast,Meat,2,15.3,30.6,4.4
TXN10672,Blueberry Muffins,Bakery,3,6.52,19.56,3.3
TXN10672,Vanilla Ice Cream,Dairy,3,4.96,14.88,4.3
TXN10672,Frozen Pizza,Frozen,1,7.06,7.06,4.6
TXN10673,Frozen Pizza,Frozen,2,9.33,18.66,4.3
TXN10673,Potato Chips,Snacks,2,29.12,58.24,3.8
TXN10673,Coffee Beans,Beverages,2,10.4,20.8,3.5
TXN10673,Chicken Breast,Meat,2,2.48,4.96,3.5
TXN10674,Frozen Pizza,Frozen,3,7.72,23.16,3.2
TXN10674,Ground Beef,Meat,1,21.83,21.83,4.5
TXN10674,Frozen Vegetables,Frozen,2,25.46,50.92,3.9
TXN10675,Frozen Pizza,Frozen,2,2.89,5.78,3.8
TXN10675,Paper Towels,Household,2,11.22,22.44,4.2
TXN10676,Croissants,Bakery,3,3.19,9.57,4.2
TXN10676,Bacon,Meat,3,23.5,70.5,3.3
TXN10676,Green Tea,Beverages,1,2.17,2.17,4.3
TXN10676,Croissants,Bakery,1,23.95,23.95,3.6
TXN10677,Ice Cream,Frozen,1,20.13,20.13,3.9
TXN10677,Frozen Pizza,Frozen,2,26.01,52.02,4.2
TXN10677,Orange Juice,Beverages,2,15.51,31.02,4.7
TXN10677,Bananas,Produce,1,16.35,16.35,4.0
TXN10678,Green Tea,Beverages,1,20.6,20.6,4.8
TXN10678,Frozen Pizza,Frozen,2,3.87,7.74,3.5
TXN10679,Red Apples,Produce,1,5.15,5.15,4.5
TXN10679,Greek Yogurt,Dairy,3,5.35,16.05,4.7
TXN10679,Bagels (6-pack),Bakery,3,12.95,38.85,4.4
TXN10679,Ice Cream,Frozen,1,31.19,31.19,4.8
TXN10680,Organic Whole Milk,Dairy,2,33.53,67.06,4.6
TXN10680,Green Tea,Beverages,1,5.86,5.86,3.9
TXN10680,Chocolate Bar,Snacks,1,17.18,17.18,4.1
TXN10680,Frozen Desserts,Frozen,1,13.08,13.08,4.1
TXN10680,Organic Whole Milk,Dairy,1,9.26,9.26,3.9
TXN10681,Green Tea,Beverages,3,13.94,41.82,4.3
TXN10682,Trash Bags,Household,1,27.3,27.3,3.9
TXN10682,Trash Bags,Household,3,32.66,97.98,4.7
TXN10682,Frozen Pizza,Frozen,3,9.47,28.41,3.8
TXN10682,Croissants,Bakery,1,31.42,31.42,4.5
TXN10682,Paper Towels,Household,1,12.52,12.52,4.0
TXN10683,Popcorn,Snacks,2,12.5,25.0,4.1
TXN10683,Hand Soap,Household,1,11.72,11.72,4.6
TXN10684,Green Tea,Beverages,2,14.01,28.02,3.9
TXN10684,Cola Soda,Beverages,1,3.8,3.8,3.4
TXN10685,Laundry Detergent,Household,1,17.18,17.18,3.2
TXN10685,Pork Chops,Meat,3,17.81,53.43,4.3
TXN10686,Ice Cream,Frozen,3,29.73,89.19,3.9
TXN10686,Blueberry Muffins,Bakery,1,2.61,2.61,3.3
TXN10686,Bagels (6-pack),Bakery,1,31.45,31.45,4.1
TXN10686,Pork Chops,Meat,3,21.53,64.59,4.2
TXN10687,Greek Yogurt,Dairy,1,7.21,7.21,3.3
TXN10687,Spring Water,Beverages,1,17.57,17.57,3.8
TXN10687,Cheddar Cheese Block,Dairy,2,12.68,25.36,4.4
TXN10687,Ice Cream,Frozen,3,9.33,27.99,3.4
TXN10688,AA Batteries,Household,2,26.93,53.86,4.4
TXN10689,Vanilla Ice Cream,Dairy,3,17.14,51.42,3.2
TXN10689,AA Batteries,Household,1,25.32,25.32,3.4
TXN10689,Blueberry Muffins,Bakery,3,11.01,33.03,4.6
TXN10689,Bagels (6-pack),Bakery,3,25.5,76.5,3.5
TXN10689,AA Batteries,Household,3,28.51,85.53,3.9
TXN10690,Frozen Vegetables,Frozen,2,29.44,58.88,4.1
TXN10690,Croissants,Bakery,2,13.25,26.5,4.8
TXN10690,Organic Whole Milk,Dairy,1,5.74,5.74,4.4
TXN10690,Red Apples,Produce,2,29.49,58.98,4.8
TXN10690,Salmon Fillet,Meat,1,26.89,26.89,3.8
TXN10691,Hand Soap,Household,1,13.78,13.78,3.9
TXN10691,Red Apples,Produce,2,16.4,32.8,3.7
TXN10691,Butter Stick,Dairy,1,15.58,15.58,3.2
TXN10691,Cola Soda,Beverages,3,10.35,31.05,3.6
TXN10691,Greek Yogurt,Dairy,2,29.15,58.3,4.3
TXN10691,Green Tea,Beverages,2,20.12,40.24,4.0
TXN10691,Greek Yogurt,Dairy,2,24.09,48.18,3.5
TXN10692,Vanilla Ice Cream,Dairy,2,15.34,30.68,4.4
TXN10692,Ground Beef,Meat,3,23.87,71.61,3.2
TXN10692,Bananas,Produce,2,25.99,51.98,3.6
TXN10693,Orange Juice,Beverages,3,5.03,15.09,3.7
TXN10693,Mixed Nuts,Snacks,1,29.29,29.29,4.3
TXN10693,Hand Soap,Household,1,25.95,25.95,3.5
TXN10694,Hand Soap,Household,3,23.38,70.14,3.3
TXN10694,Organic Whole Milk,Dairy,2,4.41,8.82,4.3
TXN10694,Whole Wheat Bread,Bakery,3,14.28,42.84,4.5
TXN10695,Organic Whole Milk,Dairy,3,17.57,52.71,4.8
TXN10695,Frozen Dinners,Frozen,1,29.76,29.76,3.5
TXN10695,Bagels (6-pack),Bakery,2,18.17,36.34,3.9
TXN10695,Greek Yogurt,Dairy,3,14.48,43.44,3.9
TXN10695,Cola Soda,Beverages,2,19.87,39.74,3.3
TXN10696,Frozen Vegetables,Frozen,2,8.79,17.58,4.3
TXN10696,Trash Bags,Household,3,3.34,10.02,3.8
TXN10696,Tomatoes,Produce,3,29.53,88.59,3.5
TXN10696,Red Apples,Produce,3,21.84,65.52,4.4
TXN10696,Crackers,Snacks,2,12.13,24.26,3.3
TXN10696,Laundry Detergent,Household,2,10.54,21.08,3.7
TXN10696,Frozen Vegetables,Frozen,1,26.1,26.1,4.6
